Frame;DeltaTime;FPS
Average;0.0127921;78
0;0.0400794;25
1;0.0143428;70
2;0.0123379;81
3;0.0128826;78
4;0.0134529;74
5;0.0128278;78
6;0.0131627;76
7;0.012676;79
8;0.0149003;67
9;0.0121946;82
10;0.011882;84
11;0.0118328;85
12;0.0165777;60
13;0.0146487;68
14;0.0179525;56
15;0.0147694;68
16;0.0135535;74
17;0.0131267;76
18;0.0116868;86
19;0.0117919;85
20;0.0123201;81
21;0.0128914;78
22;0.0129562;77
23;0.0128063;78
24;0.0126921;79
25;0.0134903;74
26;0.012896;78
27;0.0126878;79
28;0.0127188;79
29;0.0132819;75
30;0.0136042;74
31;0.013465;74
32;0.0129967;77
33;0.0132296;76
34;0.0126307;79
35;0.0129144;77
36;0.0130587;77
37;0.0129915;77
38;0.0129886;77
39;0.0131855;76
40;0.0128322;78
41;0.0117875;85
42;0.0125078;80
43;0.0147752;68
44;0.0140777;71
45;0.0131963;76
46;0.0117843;85
47;0.0121965;82
48;0.0119985;83
49;0.0121052;83
50;0.0123555;81
51;0.0123475;81
52;0.0142189;70
53;0.0132783;75
54;0.0126767;79
55;0.0123528;81
56;0.012695;79
57;0.0122241;82
58;0.0122455;82
59;0.0123707;81
60;0.0126648;79
61;0.0125879;79
62;0.012436;80
63;0.013688;73
64;0.0140429;71
65;0.0137037;73
66;0.0131659;76
67;0.0129655;77
68;0.0128706;78
69;0.0130803;76
70;0.0160421;62
71;0.0131523;76
72;0.0120882;83
73;0.0128177;78
74;0.0123895;81
75;0.0120677;83
76;0.0120028;83
77;0.0136227;73
78;0.013141;76
79;0.0123552;81
80;0.0127725;78
81;0.012403;81
82;0.0123277;81
83;0.0125192;80
84;0.0124916;80
85;0.0125366;80
86;0.0122418;82
87;0.012525;80
88;0.012879;78
89;0.0130051;77
90;0.0127611;78
91;0.0116934;86
92;0.0148502;67
93;0.0135363;74
94;0.0126061;79
95;0.0124218;81
96;0.0127994;78
97;0.0121138;83
98;0.0135745;74
99;0.0125653;80
100;0.0128651;78
101;0.0123424;81
102;0.012429;80
103;0.0129581;77
104;0.0132245;76
105;0.0132728;75
106;0.0141908;70
107;0.0127271;79
108;0.0115037;87
109;0.0149035;67
110;0.0138108;72
111;0.0147456;68
112;0.0152757;65
113;0.0137699;73
114;0.0114981;87
115;0.0121308;82
116;0.0121867;82
117;0.0123413;81
118;0.0126738;79
119;0.0124751;80
120;0.0126821;79
121;0.012502;80
122;0.0134197;75
123;0.0140675;71
124;0.0137009;73
125;0.0135858;74
126;0.0135215;74
127;0.0135833;74
128;0.0131225;76
129;0.0133436;75
130;0.0134965;74
131;0.0135275;74
132;0.0137129;73
133;0.0127614;78
134;0.012315;81
135;0.0124872;80
136;0.0145186;69
137;0.0154011;65
138;0.0134499;74
139;0.0127817;78
140;0.0124309;80
141;0.0125615;80
142;0.0127261;79
143;0.0118659;84
144;0.0119714;84
145;0.0122893;81
146;0.012646;79
147;0.0128652;78
148;0.0130401;77
149;0.0129565;77
150;0.0144385;69
151;0.012314;81
152;0.0114905;87
153;0.0120711;83
154;0.0124054;81
155;0.0125301;80
156;0.0123232;81
157;0.0123798;81
158;0.0121083;83
159;0.0124033;81
160;0.0133028;75
161;0.0125516;80
162;0.0124584;80
163;0.0123309;81
164;0.012842;78
