Frame;DeltaTime;FPS
Average;0.000785612;1273
0;0.0285975;35
1;0.0066338;151
2;0.0037302;268
3;0.0004884;2048
4;0.0011082;902
5;0.003787;264
6;0.0014859;673
7;0.0003282;3047
8;0.0004429;2258
9;0.000487;2053
10;0.0006569;1522
11;0.0014099;709
12;0.0005827;1716
13;0.0016125;620
14;0.0009048;1105
15;0.0004861;2057
16;0.0020532;487
17;0.0009111;1098
18;0.0010003;1000
19;0.0011409;877
20;0.0013227;756
21;0.0006311;1585
22;0.001122;891
23;0.0007387;1354
24;0.0005167;1935
25;0.0006674;1498
26;0.0006383;1567
27;0.0007444;1343
28;0.0006879;1454
29;0.0006717;1489
30;0.0006792;1472
31;0.0006952;1438
32;0.0006622;1510
33;0.0014456;692
34;0.0008769;1140
35;0.0015152;660
36;0.0008315;1203
37;0.0009403;1063
38;0.0012813;780
39;0.0009468;1056
40;0.0007717;1296
41;0.000637;1570
42;0.0006099;1640
43;0.0006493;1540
44;0.0006572;1522
45;0.0007911;1264
46;0.0005321;1879
47;0.000659;1517
48;0.0008069;1239
49;0.0008437;1185
50;0.0007648;1308
51;0.0004628;2161
52;0.0006252;1599
53;0.0009031;1107
54;0.0007351;1360
55;0.001949;513
56;0.0015456;647
57;0.0034196;292
58;0.0007508;1332
59;0.0005473;1827
60;0.0004872;2053
61;0.0006368;1570
62;0.0005129;1950
63;0.0005236;1910
64;0.0007129;1403
65;0.0007297;1370
66;0.0006382;1567
67;0.0007205;1388
68;0.0006098;1640
69;0.0007063;1416
70;0.0007913;1264
71;0.0008154;1226
72;0.0006829;1464
73;0.0008191;1221
74;0.0017051;586
75;0.0011222;891
76;0.0008046;1243
77;0.0007163;1396
78;0.0008029;1245
79;0.000775;1290
80;0.0006053;1652
81;0.0005998;1667
82;0.0005778;1731
83;0.0005852;1709
84;0.000667;1499
85;0.0007817;1279
86;0.0006459;1548
87;0.0006815;1467
88;0.0006605;1514
89;0.0006104;1638
90;0.0007385;1354
91;0.0005599;1786
92;0.0006094;1641
93;0.0008289;1206
94;0.0007007;1427
95;0.0007215;1386
96;0.0015822;632
97;0.0010046;995
98;0.0007612;1314
99;0.0006022;1661
100;0.0007356;1359
101;0.0006792;1472
102;0.0006109;1637
103;0.0007076;1413
104;0.0005206;1921
105;0.0006298;1588
106;0.0006487;1542
107;0.0007576;1320
108;0.0006049;1653
109;0.000675;1481
110;0.0006062;1650
111;0.0005854;1708
112;0.000546;1832
113;0.0006391;1565
114;0.0005682;1760
115;0.0007142;1400
116;0.0007855;1273
117;0.000869;1151
118;0.0007342;1362
119;0.0005314;1882
120;0.0006483;1542
121;0.0012396;807
122;0.0009407;1063
123;0.0006978;1433
124;0.0007317;1367
125;0.0007772;1287
126;0.0006557;1525
127;0.0007832;1277
128;0.0007047;1419
129;0.000709;1410
130;0.000709;1410
131;0.0006719;1488
132;0.0006704;1492
133;0.0006475;1544
134;0.000613;1631
135;0.0006821;1466
136;0.0006472;1545
137;0.000668;1497
138;0.0012936;773
139;0.0013444;744
140;0.0004627;2161
141;0.0005292;1890
142;0.0006404;1562
143;0.0008087;1237
144;0.0008489;1178
145;0.0008328;1201
146;0.0006695;1494
147;0.0006742;1483
148;0.0006151;1626
149;0.000654;1529
150;0.0006364;1571
151;0.0006405;1561
152;0.0006738;1484
153;0.0006412;1560
154;0.0006468;1546
155;0.0006292;1589
156;0.0006044;1655
157;0.0006274;1594
158;0.0005892;1697
159;0.0006559;1525
160;0.0015187;658
161;0.0011539;867
162;0.0003796;2634
163;0.0003335;2999
164;0.0003234;3092
165;0.0005193;1926
166;0.0011964;836
167;0.001053;950
168;0.0006536;1530
169;0.0004748;2106
170;0.0006266;1596
171;0.0005507;1816
172;0.0005935;1685
173;0.0005968;1676
174;0.0006317;1583
175;0.0005498;1819
176;0.000526;1901
177;0.0006066;1649
178;0.0005634;1775
179;0.0005936;1685
180;0.0005561;1798
181;0.0005803;1723
182;0.0005647;1771
183;0.0005862;1706
184;0.0013401;746
185;0.0008048;1243
186;0.0004156;2406
187;0.0006406;1561
188;0.0004161;2403
189;0.0004001;2499
190;0.0004821;2074
191;0.0006578;1520
192;0.0007398;1352
193;0.0009807;1020
194;0.0006275;1594
195;0.0005007;1997
196;0.0006707;1491
197;0.0008154;1226
198;0.0003906;2560
199;0.0004953;2019
200;0.0005202;1922
201;0.0006087;1643
202;0.0005636;1774
203;0.0006258;1598
204;0.0005027;1989
205;0.0005967;1676
206;0.0005779;1730
207;0.0005788;1728
208;0.0006796;1471
209;0.0026886;372
210;0.0007942;1259
211;0.000422;2370
212;0.0006945;1440
213;0.0005022;1991
214;0.0004953;2019
215;0.0003622;2761
216;0.0002595;3854
217;0.0011717;853
218;0.0006669;1499
219;0.0007763;1288
220;0.0004135;2418
221;0.0006806;1469
222;0.0005742;1742
223;0.0005723;1747
224;0.0005465;1830
225;0.0006131;1631
226;0.0005378;1859
227;0.0006229;1605
228;0.0005585;1791
229;0.0005864;1705
230;0.0005577;1793
231;0.0011181;894
232;0.0012565;796
233;0.0006091;1642
234;0.0004534;2206
235;0.0003456;2894
236;0.0003142;3183
237;0.0005172;1933
238;0.0006425;1556
239;0.0006884;1453
240;0.0007238;1382
241;0.0006162;1623
242;0.0007217;1386
243;0.0007852;1274
244;0.0011393;878
245;0.0008533;1172
246;0.0009136;1095
