Frame;DeltaTime;FPS
Average;0.0371285;27
0;0.0646744;15
1;0.0384414;26
2;0.0357561;28
3;0.0371506;27
4;0.0364421;27
5;0.0363114;28
6;0.0366951;27
7;0.0364527;27
8;0.0358977;28
9;0.035911;28
10;0.0362045;28
11;0.0358867;28
12;0.0361473;28
13;0.0363098;28
14;0.036223;28
15;0.0361292;28
16;0.0364205;27
17;0.0358847;28
18;0.0363457;28
19;0.0362104;28
20;0.0390032;26
21;0.0376266;27
22;0.0389538;26
23;0.0361106;28
24;0.0364918;27
25;0.0373859;27
26;0.0365785;27
27;0.036248;28
28;0.0364942;27
29;0.0361367;28
30;0.0362782;28
31;0.0366187;27
32;0.0370737;27
33;0.0384323;26
34;0.0368634;27
35;0.0378129;26
36;0.0398743;25
37;0.0407635;25
38;0.0430295;23
39;0.0423192;24
40;0.0403562;25
41;0.0389489;26
42;0.0380748;26
43;0.0370852;27
44;0.0378138;26
45;0.0371372;27
46;0.0367792;27
47;0.0364831;27
48;0.0359625;28
49;0.0361396;28
50;0.0368259;27
51;0.0365153;27
52;0.0363337;28
53;0.0367551;27
54;0.0367293;27
55;0.0363279;28
56;0.0367309;27
57;0.0363899;27
58;0.0372387;27
59;0.0360843;28
60;0.035696;28
61;0.0357338;28
62;0.0361003;28
63;0.0359928;28
64;0.0357807;28
65;0.0364799;27
66;0.0355536;28
67;0.0353615;28
68;0.0364659;27
69;0.0360883;28
70;0.0357014;28
71;0.0363847;27
72;0.0373027;27
73;0.0363399;28
74;0.0365796;27
75;0.0363074;28
76;0.035655;28
77;0.0366288;27
78;0.0365912;27
79;0.0362731;28
80;0.0367636;27
81;0.0362206;28
82;0.0376228;27
83;0.0370294;27
84;0.0390072;26
85;0.0371856;27
86;0.0373715;27
87;0.0371457;27
88;0.0375164;27
89;0.0372878;27
90;0.0371055;27
91;0.0373418;27
92;0.0384701;26
93;0.0378886;26
94;0.0378066;26
95;0.0381402;26
96;0.0385938;26
97;0.0386652;26
98;0.0369812;27
99;0.0370582;27
100;0.0372258;27
101;0.0388316;26
102;0.03756;27
103;0.0367068;27
104;0.0365275;27
105;0.0365239;27
106;0.0363545;28
107;0.036717;27
108;0.036115;28
109;0.0361998;28
110;0.0362141;28
111;0.035844;28
112;0.0365529;27
113;0.0369888;27
114;0.037658;27
115;0.0363527;28
116;0.0370432;27
117;0.0366878;27
118;0.0369109;27
119;0.0365151;27
120;0.0374987;27
121;0.0371546;27
122;0.03749;27
123;0.0369391;27
124;0.0380228;26
125;0.0389412;26
126;0.0382638;26
127;0.0379739;26
128;0.0377428;26
129;0.0383697;26
130;0.0360344;28
131;0.0362178;28
132;0.0370449;27
133;0.0362398;28
134;0.036575;27
135;0.0364941;27
136;0.036853;27
137;0.0363423;28
138;0.0364409;27
139;0.0366348;27
140;0.0363134;28
141;0.0367777;27
142;0.0365477;27
143;0.0367239;27
144;0.0364364;27
145;0.0367735;27
146;0.0373091;27
147;0.0368142;27
148;0.0365692;27
149;0.0366948;27
150;0.0370521;27
151;0.0366238;27
152;0.0367828;27
153;0.0368158;27
154;0.0371131;27
155;0.0369726;27
156;0.0372392;27
157;0.0367236;27
158;0.0364716;27
159;0.0370381;27
160;0.0364742;27
161;0.0363274;28
162;0.0369879;27
163;0.0368701;27
164;0.0365411;27
165;0.0363119;28
166;0.0364589;27
167;0.0367801;27
168;0.0365622;27
169;0.0369355;27
170;0.036588;27
171;0.0365025;27
172;0.0366241;27
173;0.0364073;27
174;0.0365877;27
175;0.0364684;27
176;0.0363746;27
177;0.0367197;27
178;0.0362409;28
179;0.0364023;27
180;0.0365528;27
181;0.0364978;27
182;0.0364138;27
183;0.0372863;27
184;0.0366763;27
185;0.0363023;28
186;0.0371241;27
187;0.037344;27
188;0.036275;28
189;0.0380863;26
190;0.0372066;27
191;0.0370964;27
192;0.0364811;27
193;0.037643;27
194;0.0365397;27
195;0.0364542;27
196;0.0379394;26
197;0.0364729;27
198;0.0366382;27
199;0.0368598;27
200;0.0371823;27
201;0.0367031;27
202;0.0365923;27
203;0.0362636;28
204;0.036528;27
205;0.0363565;28
206;0.0363777;27
207;0.036789;27
208;0.0367553;27
209;0.0362611;28
210;0.0364337;27
211;0.036449;27
212;0.0366408;27
213;0.0389754;26
214;0.0366002;27
215;0.0364604;27
216;0.0364846;27
217;0.0364874;27
218;0.0361631;28
219;0.0365784;27
220;0.036371;27
221;0.0364187;27
222;0.0369716;27
223;0.0361716;28
224;0.0365363;27
225;0.0362369;28
226;0.0366166;27
227;0.0375627;27
228;0.0371378;27
229;0.0367447;27
230;0.0367292;27
231;0.0363989;27
232;0.0384095;26
233;0.036743;27
234;0.0365548;27
235;0.0363701;27
236;0.0368081;27
237;0.0373733;27
238;0.0385228;26
239;0.0374657;27
240;0.0365016;27
241;0.0371563;27
242;0.0361898;28
243;0.0366081;27
244;0.0375304;27
245;0.0369291;27
246;0.0364018;27
247;0.0368145;27
248;0.037054;27
249;0.0362588;28
250;0.0364476;27
251;0.0366762;27
252;0.0364467;27
253;0.036579;27
254;0.0367814;27
255;0.0363167;28
256;0.0360985;28
257;0.0365254;27
258;0.0367045;27
259;0.0362992;28
260;0.0369148;27
261;0.037204;27
262;0.036309;28
263;0.0365512;27
264;0.0366032;27
265;0.0363888;27
266;0.0365034;27
267;0.0362956;28
268;0.0369247;27
269;0.0364622;27
270;0.0364683;27
271;0.0365823;27
272;0.0372094;27
273;0.0362641;28
274;0.0362446;28
275;0.0367151;27
276;0.0363496;28
277;0.0365814;27
278;0.0366216;27
279;0.036338;28
280;0.0367354;27
281;0.0371212;27
282;0.0364881;27
283;0.0364416;27
284;0.036541;27
285;0.0364119;27
286;0.03736;27
287;0.0371401;27
288;0.0378437;26
289;0.0383057;26
290;0.0382122;26
291;0.0383153;26
292;0.0363772;27
293;0.0369097;27
294;0.0365386;27
295;0.037654;27
296;0.0419622;24
297;0.0416993;24
298;0.0400807;25
299;0.0485243;21
300;0.0404034;25
301;0.0398032;25
302;0.0391556;26
303;0.0378176;26
304;0.0393102;25
305;0.0372876;27
306;0.0380431;26
307;0.038138;26
308;0.0374864;27
309;0.0380362;26
310;0.0382388;26
311;0.037378;27
312;0.0381558;26
313;0.0371453;27
314;0.0362672;28
315;0.0371514;27
316;0.0367602;27
317;0.0361619;28
318;0.0364151;27
319;0.0361741;28
320;0.0363406;28
321;0.0364501;27
322;0.0361394;28
323;0.0361682;28
324;0.0363927;27
325;0.0378809;26
326;0.0362232;28
327;0.0366818;27
328;0.0368799;27
329;0.0371629;27
330;0.0366821;27
331;0.0367342;27
332;0.0373303;27
333;0.0372209;27
334;0.0372306;27
335;0.0378677;26
336;0.0372141;27
337;0.0373783;27
338;0.0379444;26
339;0.0389062;26
340;0.0408385;24
341;0.0384663;26
342;0.0376958;27
343;0.0368917;27
344;0.0389317;26
345;0.0371814;27
346;0.0382828;26
347;0.0381937;26
348;0.0379846;26
349;0.0372093;27
350;0.0374181;27
351;0.0389919;26
352;0.0374338;27
353;0.0379071;26
354;0.038982;26
355;0.0381244;26
356;0.0383798;26
357;0.0383895;26
358;0.0375613;27
359;0.0375581;27
360;0.037724;27
361;0.0380325;26
362;0.0376395;27
363;0.0372411;27
364;0.0375069;27
365;0.0384465;26
366;0.0377498;26
367;0.0374447;27
368;0.0377306;27
369;0.0387514;26
370;0.0380818;26
371;0.0379633;26
372;0.0373662;27
373;0.0364855;27
374;0.0379886;26
375;0.0370525;27
376;0.0366829;27
377;0.036293;28
378;0.0362103;28
379;0.0365088;27
380;0.0361272;28
381;0.0365242;27
382;0.037672;27
383;0.0382005;26
384;0.0388773;26
385;0.0384304;26
386;0.0370657;27
387;0.0376971;27
388;0.0380173;26
389;0.0365927;27
390;0.0367028;27
391;0.0379316;26
392;0.037466;27
393;0.0370911;27
394;0.0381653;26
395;0.0371675;27
396;0.037868;26
397;0.0379045;26
398;0.0365605;27
399;0.0364678;27
400;0.0365549;27
401;0.0369233;27
402;0.037276;27
403;0.0370619;27
404;0.0370188;27
405;0.0378361;26
406;0.037302;27
407;0.038262;26
408;0.0368518;27
409;0.0368778;27
410;0.0365664;27
411;0.0366224;27
412;0.0365488;27
413;0.0384279;26
414;0.0374931;27
415;0.0362989;28
416;0.0361383;28
417;0.0366927;27
418;0.0363439;28
419;0.0364592;27
420;0.0367861;27
421;0.0363996;27
422;0.0361232;28
423;0.0365482;27
424;0.0362889;28
425;0.0361515;28
426;0.0364547;27
427;0.0365613;27
428;0.0364215;27
429;0.03634;28
430;0.0367733;27
431;0.0364209;27
432;0.0365091;27
433;0.0364368;27
434;0.036554;27
435;0.0375605;27
436;0.0390471;26
437;0.0377993;26
438;0.0371293;27
439;0.0367807;27
440;0.0382139;26
441;0.0362137;28
442;0.0361448;28
443;0.0368338;27
444;0.0374829;27
445;0.0364815;27
446;0.0377961;26
447;0.0370024;27
448;0.0366665;27
449;0.0369629;27
450;0.0366686;27
451;0.0378012;26
452;0.0373326;27
453;0.0379903;26
454;0.0367875;27
455;0.0369799;27
456;0.0383293;26
457;0.03707;27
458;0.0366795;27
459;0.037131;27
460;0.0369125;27
461;0.0369179;27
462;0.0366204;27
463;0.0364364;27
464;0.0383534;26
465;0.0374211;27
466;0.0365132;27
467;0.0370902;27
468;0.0368457;27
469;0.0366912;27
470;0.0366908;27
471;0.03803;26
472;0.0373845;27
473;0.0387007;26
474;0.0363796;27
475;0.0370286;27
476;0.0371495;27
477;0.0366213;27
478;0.0367516;27
479;0.0382401;26
480;0.0368611;27
481;0.036736;27
482;0.0372654;27
483;0.0366908;27
484;0.0394754;25
485;0.0373035;27
486;0.036375;27
487;0.0359681;28
488;0.0362883;28
489;0.0362614;28
490;0.0360253;28
491;0.0362953;28
492;0.0365123;27
493;0.0365744;27
494;0.0363991;27
495;0.0363102;28
496;0.0362936;28
497;0.0364307;27
498;0.036245;28
499;0.0360306;28
