Frame;DeltaTime;FPS
Average;0.0922708;11
0;0.120998;8
1;0.089525;11
2;0.094285;11
3;0.0959281;10
4;0.095383;10
5;0.0947619;11
6;0.0935826;11
7;0.0936316;11
8;0.0935014;11
9;0.0934719;11
10;0.0880151;11
11;0.0890368;11
12;0.0904446;11
13;0.0907669;11
14;0.0927766;11
15;0.0978087;10
16;0.101922;10
17;0.0927871;11
18;0.0908619;11
19;0.0893032;11
20;0.0902196;11
21;0.0897107;11
22;0.089579;11
23;0.0895963;11
24;0.0890845;11
25;0.0887436;11
26;0.0885723;11
27;0.089526;11
28;0.0897226;11
29;0.0892645;11
30;0.0922944;11
31;0.0929558;11
32;0.092916;11
33;0.0932089;11
34;0.0966005;10
35;0.0949411;11
36;0.0947111;11
37;0.0955761;10
38;0.0965641;10
39;0.0964553;10
40;0.0987231;10
41;0.0961983;10
42;0.0946108;11
43;0.094424;11
44;0.0948484;11
45;0.119239;8
46;0.113563;9
47;0.103449;10
48;0.0962948;10
49;0.094669;11
50;0.0934286;11
51;0.0936874;11
52;0.0933952;11
53;0.0928185;11
54;0.0944282;11
55;0.0931551;11
56;0.0931556;11
57;0.0933257;11
58;0.092951;11
59;0.0901448;11
60;0.0911812;11
61;0.095788;10
62;0.0885278;11
63;0.088334;11
64;0.0895687;11
65;0.0899365;11
66;0.0888924;11
67;0.0899095;11
68;0.0904295;11
69;0.0893482;11
70;0.0906743;11
71;0.0909343;11
72;0.093981;11
73;0.0944762;11
74;0.0949204;11
75;0.0950311;11
76;0.0906583;11
77;0.0950267;11
78;0.0960101;10
79;0.0951315;11
80;0.0941628;11
81;0.094062;11
82;0.0958636;10
83;0.0941806;11
84;0.0938919;11
85;0.0950577;11
86;0.0940102;11
87;0.0979196;10
88;0.092196;11
89;0.0940668;11
90;0.0970587;10
91;0.0951053;11
92;0.0947061;11
93;0.0945357;11
94;0.0963157;10
95;0.094906;11
96;0.0936823;11
97;0.0935834;11
98;0.0939226;11
99;0.0947666;11
100;0.0950791;11
101;0.0943284;11
102;0.0942196;11
103;0.0944991;11
104;0.0944814;11
105;0.0939515;11
106;0.0917346;11
107;0.0908405;11
108;0.0933996;11
109;0.0955969;10
110;0.0950504;11
111;0.0944205;11
112;0.0948905;11
113;0.094201;11
114;0.0948129;11
115;0.0946475;11
116;0.0908743;11
117;0.0941378;11
118;0.0942571;11
119;0.0935793;11
120;0.0941115;11
121;0.0985495;10
122;0.0943639;11
123;0.0936996;11
124;0.0942302;11
125;0.0941825;11
126;0.093944;11
127;0.0942037;11
128;0.0937042;11
129;0.0940832;11
130;0.0932644;11
131;0.0950912;11
132;0.0958385;10
133;0.0940413;11
134;0.093886;11
135;0.0900087;11
136;0.0913323;11
137;0.0910102;11
138;0.092025;11
139;0.0944834;11
140;0.0948119;11
141;0.0940308;11
142;0.093539;11
143;0.0938846;11
144;0.0937752;11
145;0.0910499;11
146;0.0894752;11
147;0.0884141;11
148;0.0905491;11
149;0.0896616;11
150;0.0947007;11
151;0.0944552;11
152;0.0942689;11
153;0.0945279;11
154;0.0950036;11
155;0.0943524;11
156;0.0908039;11
157;0.0932973;11
158;0.0918646;11
159;0.0909234;11
160;0.0904263;11
161;0.0894435;11
162;0.0892832;11
163;0.0891799;11
164;0.0908231;11
165;0.0913748;11
166;0.0938053;11
167;0.093891;11
168;0.0964497;10
169;0.0867537;12
170;0.0891352;11
171;0.0916254;11
172;0.0957804;10
173;0.0972597;10
174;0.0943966;11
175;0.0904475;11
176;0.0898532;11
177;0.0903949;11
178;0.0907686;11
179;0.0944873;11
180;0.0938221;11
181;0.095728;10
182;0.0872661;11
183;0.0870053;11
184;0.0890981;11
185;0.0951353;11
186;0.0882707;11
