Frame;DeltaTime;FPS
0;0.0380853;26
1;0.0066061;151
2;0.0035722;280
3;0.0043764;228
4;0.003424;292
5;0.0026732;374
6;0.0020182;495
7;0.0035047;285
8;0.004536;220
9;0.0047483;211
10;0.0020658;484
11;0.0026196;382
12;0.00331;302
13;0.0023433;427
14;0.0029192;343
15;0.0033714;297
16;0.0034034;294
17;0.0028349;353
18;0.0028767;348
19;0.0022837;438
20;0.0055689;180
21;0.0035741;280
22;0.0035984;278
23;0.0030536;327
24;0.0026216;381
25;0.0045575;219
26;0.003139;319
27;0.0025533;392
28;0.0031641;316
29;0.0025378;394
30;0.0069719;143
31;0.0043749;229
32;0.0030461;328
33;0.003605;277
34;0.0025209;397
35;0.0025847;387
36;0.0040849;245
37;0.0036812;272
38;0.0030074;333
39;0.0042986;233
40;0.0032329;309
41;0.0035543;281
42;0.0021176;472
43;0.0035207;284
44;0.0043126;232
45;0.0028845;347
46;0.0033958;294
47;0.0034597;289
48;0.0039502;253
49;0.0037299;268
50;0.0048942;204
51;0.0039145;255
52;0.0035675;280
53;0.0066391;151
54;0.003442;291
55;0.0029087;344
56;0.014373;70
57;0.006085;164
58;0.0048343;207
59;0.0028754;348
60;0.002872;348
61;0.0027;370
62;0.0063375;158
63;0.0023034;434
64;0.0025172;397
65;0.0038081;263
66;0.0049495;202
67;0.0025822;387
68;0.0020778;481
69;0.0022814;438
70;0.0037437;267
71;0.0025634;390
72;0.0026953;371
73;0.0041322;242
74;0.0031878;314
75;0.0030288;330
76;0.0027799;360
77;0.003296;303
78;0.0047298;211
79;0.0036805;272
80;0.0038371;261
81;0.0034083;293
82;0.0142868;70
83;0.0040973;244
84;0.0034649;289
85;0.0030259;330
86;0.0023786;420
87;0.0031346;319
88;0.0037569;266
89;0.0055305;181
90;0.0030217;331
91;0.0023294;429
92;0.0028239;354
93;0.0022956;436
94;0.0059886;167
95;0.0044725;224
96;0.0028431;352
97;0.0025796;388
98;0.0068494;146
99;0.0031398;318
100;0.0033228;301
101;0.0035591;281
102;0.0048322;207
103;0.0026508;377
104;0.0035126;285
105;0.002962;338
106;0.0022777;439
107;0.0025914;386
108;0.0044829;223
109;0.0040832;245
110;0.0040133;249
111;0.0042758;234
112;0.0038674;259
113;0.0027109;369
114;0.0020706;483
115;0.0027336;366
116;0.0029378;340
117;0.005413;185
118;0.0035929;278
119;0.0031208;320
120;0.0028079;356
121;0.0033513;298
122;0.0042993;233
123;0.0036051;277
124;0.0027101;369
125;0.0032524;307
126;0.0066641;150
127;0.0033254;301
128;0.0030662;326
129;0.0031007;323
130;0.0028675;349
131;0.0038681;259
132;0.0022639;442
133;0.0020842;480
134;0.0027924;358
135;0.0028968;345
136;0.0033943;295
137;0.0031016;322
138;0.0031511;317
139;0.0032888;304
140;0.0025323;395
141;0.0036663;273
142;0.0045799;218
143;0.0030117;332
144;0.0042337;236
145;0.0021626;462
146;0.0035052;285
147;0.0040165;249
148;0.0040374;248
149;0.0040973;244
150;0.0033742;296
151;0.0045088;222
152;0.0039777;251
153;0.0037166;269
154;0.0041057;244
155;0.0061607;162
156;0.0036708;272
157;0.0023717;422
158;0.0034828;287
159;0.003457;289
