Frame;DeltaTime;FPS
0;0.0429698;23
1;0.0175008;57
2;0.0135315;74
3;0.0130792;76
4;0.0141729;71
5;0.0144181;69
6;0.0141196;71
7;0.0142368;70
8;0.0138968;72
9;0.0142029;70
10;0.0139908;71
11;0.0141977;70
12;0.0144004;69
13;0.0142908;70
14;0.0147392;68
15;0.0150943;66
16;0.0139861;71
17;0.0134006;75
18;0.0134534;74
19;0.0142455;70
20;0.0145636;69
21;0.0145265;69
22;0.0144523;69
23;0.0142568;70
24;0.0147047;68
25;0.0140128;71
26;0.0136003;74
27;0.0135975;74
28;0.013769;73
29;0.0138477;72
30;0.013475;74
31;0.016304;61
32;0.0135032;74
33;0.0126429;79
34;0.0132997;75
35;0.013838;72
36;0.0132421;76
37;0.0135475;74
38;0.0132557;75
39;0.0131241;76
40;0.0135176;74
41;0.0138256;72
42;0.0136479;73
43;0.0134938;74
44;0.0137975;72
45;0.0132694;75
46;0.0134982;74
47;0.013202;76
48;0.0148665;67
49;0.0141934;70
50;0.0141298;71
51;0.0165175;61
52;0.0137286;73
53;0.0138675;72
54;0.0147706;68
55;0.0131273;76
56;0.0171693;58
57;0.0146759;68
58;0.0138879;72
59;0.0137707;73
60;0.0144353;69
61;0.0135769;74
62;0.0148806;67
63;0.0147777;68
64;0.014648;68
65;0.0144678;69
66;0.013518;74
67;0.0137863;73
68;0.0136091;73
69;0.0140196;71
70;0.0139795;72
71;0.0143857;70
72;0.0140563;71
73;0.0139304;72
74;0.0151214;66
75;0.0141005;71
76;0.0139108;72
77;0.013642;73
78;0.0139062;72
79;0.0143652;70
80;0.0137922;73
81;0.0138578;72
82;0.013739;73
83;0.0136293;73
84;0.0135877;74
85;0.0137577;73
86;0.0141098;71
87;0.0143768;70
88;0.0149331;67
89;0.0126708;79
90;0.0128596;78
91;0.0133927;75
92;0.0141035;71
93;0.0136452;73
94;0.0133535;75
95;0.0134331;74
96;0.0133064;75
97;0.0133072;75
98;0.014538;69
99;0.0144714;69
100;0.0139532;72
101;0.0129694;77
102;0.0140929;71
103;0.0138542;72
104;0.0133692;75
105;0.0163605;61
106;0.0182276;55
107;0.0140232;71
108;0.0140449;71
109;0.0160829;62
110;0.0146281;68
111;0.0137583;73
112;0.014021;71
113;0.0139498;72
114;0.0136881;73
115;0.0134559;74
116;0.0137964;72
117;0.0140098;71
118;0.0145722;69
119;0.0136706;73
120;0.0135127;74
121;0.0134519;74
122;0.0137306;73
123;0.0147642;68
124;0.0143916;69
125;0.0152682;65
126;0.0137886;73
127;0.014462;69
128;0.0139428;72
129;0.0139054;72
130;0.0140543;71
131;0.0143878;70
132;0.0140835;71
133;0.0136706;73
134;0.0135178;74
135;0.0137198;73
136;0.0137765;73
137;0.0136199;73
138;0.0135262;74
139;0.0136942;73
140;0.0134575;74
141;0.0139193;72
142;0.0135564;74
143;0.0135928;74
144;0.0133963;75
145;0.0134353;74
146;0.0137734;73
147;0.0135348;74
148;0.0133984;75
149;0.0158684;63
150;0.0141669;71
151;0.0145307;69
152;0.0143191;70
153;0.0139209;72
154;0.0142933;70
155;0.0141202;71
156;0.0140318;71
157;0.0147303;68
158;0.0140876;71
159;0.0137609;73
160;0.013841;72
161;0.0136891;73
162;0.013949;72
163;0.0145327;69
164;0.0152801;65
165;0.0134344;74
166;0.0128284;78
167;0.014128;71
168;0.0133554;75
169;0.0136457;73
170;0.0139145;72
171;0.0138381;72
172;0.013769;73
173;0.0136953;73
174;0.0135023;74
175;0.0135996;74
176;0.0138807;72
177;0.0132265;76
178;0.0133694;75
179;0.0149104;67
180;0.0143463;70
181;0.0134197;75
182;0.0134252;74
183;0.013445;74
184;0.013539;74
185;0.0135742;74
186;0.0159829;63
187;0.0143543;70
188;0.0137918;73
189;0.0135772;74
190;0.0140313;71
191;0.0141404;71
192;0.0135651;74
193;0.013121;76
194;0.0134073;75
195;0.0140999;71
196;0.0147965;68
197;0.0142229;70
198;0.0140335;71
199;0.014177;71
200;0.0158508;63
