Frame;DeltaTime;FPS
0;0.1722;6
1;0.14293;7
2;0.141185;7
3;0.138468;7
4;0.140873;7
5;0.141914;7
6;0.141779;7
7;0.140461;7
8;0.141494;7
9;0.1443;7
10;0.150412;7
11;0.151422;7
12;0.146293;7
13;0.148789;7
14;0.14632;7
15;0.136294;7
16;0.139936;7
17;0.137514;7
18;0.14115;7
19;0.141091;7
20;0.140914;7
21;0.141272;7
22;0.14209;7
23;0.143676;7
24;0.145594;7
25;0.144751;7
26;0.144615;7
27;0.144675;7
28;0.142908;7
29;0.143596;7
30;0.145558;7
31;0.145042;7
32;0.137579;7
33;0.142397;7
34;0.137219;7
35;0.146042;7
36;0.146859;7
37;0.147166;7
38;0.146437;7
39;0.146665;7
40;0.151174;7
41;0.148099;7
42;0.149432;7
43;0.146453;7
44;0.145872;7
45;0.14525;7
46;0.144248;7
47;0.146376;7
48;0.145181;7
49;0.147321;7
50;0.146439;7
51;0.146189;7
52;0.142723;7
53;0.145198;7
54;0.145533;7
55;0.147692;7
56;0.145112;7
57;0.145846;7
58;0.144607;7
59;0.146535;7
60;0.146314;7
61;0.142017;7
62;0.144679;7
63;0.135222;7
64;0.138043;7
65;0.13839;7
66;0.140681;7
67;0.138533;7
68;0.143187;7
69;0.140174;7
70;0.137089;7
71;0.137206;7
72;0.141671;7
73;0.139366;7
74;0.139044;7
75;0.138962;7
76;0.141467;7
77;0.137185;7
78;0.13908;7
79;0.138952;7
80;0.138767;7
81;0.138658;7
82;0.138199;7
83;0.137022;7
84;0.140401;7
85;0.138334;7
86;0.136865;7
87;0.138673;7
88;0.139968;7
89;0.146312;7
90;0.146768;7
91;0.136288;7
92;0.140583;7
93;0.138289;7
94;0.138373;7
95;0.142396;7
96;0.133523;7
97;0.136724;7
98;0.13576;7
99;0.139667;7
100;0.136247;7
101;0.139137;7
102;0.143814;7
103;0.145425;7
104;0.14496;7
105;0.140507;7
106;0.145959;7
107;0.144928;7
108;0.143382;7
109;0.141712;7
110;0.132705;8
111;0.136091;7
112;0.136511;7
113;0.135979;7
114;0.139479;7
115;0.139717;7
116;0.139228;7
117;0.139197;7
118;0.141887;7
119;0.143686;7
120;0.143344;7
121;0.140375;7
122;0.137206;7
123;0.135768;7
124;0.135376;7
125;0.13443;7
126;0.135892;7
127;0.135528;7
128;0.135884;7
129;0.138206;7
130;0.137179;7
131;0.13801;7
132;0.138182;7
133;0.138305;7
134;0.136938;7
135;0.139135;7
136;0.138988;7
137;0.136928;7
138;0.137738;7
139;0.133166;8
140;0.136341;7
141;0.137718;7
142;0.139335;7
143;0.14019;7
144;0.138633;7
145;0.139803;7
146;0.138409;7
147;0.142175;7
148;0.139533;7
149;0.137552;7
150;0.139035;7
151;0.143341;7
152;0.135019;7
153;0.136542;7
154;0.137558;7
155;0.138064;7
156;0.136787;7
157;0.139278;7
158;0.137835;7
159;0.13751;7
160;0.138464;7
161;0.138196;7
162;0.136273;7
163;0.135538;7
164;0.134453;7
165;0.134694;7
166;0.135398;7
167;0.141954;7
168;0.157342;6
169;0.139966;7
170;0.138646;7
171;0.137761;7
172;0.139042;7
173;0.138832;7
174;0.139559;7
175;0.138013;7
176;0.137309;7
177;0.137513;7
178;0.132697;8
179;0.134671;7
180;0.138452;7
181;0.137577;7
182;0.138389;7
183;0.138166;7
184;0.133911;7
185;0.136605;7
186;0.137417;7
187;0.13662;7
188;0.138545;7
189;0.137386;7
190;0.137177;7
191;0.137584;7
192;0.139528;7
193;0.141815;7
194;0.136787;7
195;0.136266;7
196;0.136847;7
197;0.136692;7
198;0.135944;7
199;0.13668;7
200;0.138984;7
201;0.139996;7
202;0.137641;7
203;0.138055;7
204;0.137565;7
205;0.138938;7
206;0.142275;7
207;0.143246;7
208;0.141346;7
209;0.135991;7
210;0.133291;8
211;0.133965;7
212;0.13502;7
213;0.135442;7
214;0.136275;7
215;0.13774;7
216;0.138836;7
217;0.139221;7
218;0.13425;7
219;0.13956;7
220;0.138503;7
221;0.136023;7
222;0.136881;7
223;0.131749;8
224;0.131754;8
225;0.1363;7
226;0.134219;7
227;0.137455;7
228;0.136092;7
229;0.147167;7
230;0.144852;7
231;0.143034;7
232;0.141336;7
233;0.144178;7
234;0.142646;7
235;0.144012;7
236;0.143154;7
237;0.138047;7
238;0.13677;7
239;0.134778;7
240;0.141161;7
241;0.140096;7
242;0.134219;7
243;0.134643;7
244;0.137114;7
245;0.135735;7
246;0.136772;7
247;0.137526;7
248;0.136631;7
249;0.135455;7
250;0.134892;7
251;0.139523;7
252;0.136626;7
253;0.136453;7
254;0.136267;7
255;0.132779;8
256;0.135019;7
257;0.139751;7
258;0.13485;7
259;0.136933;7
260;0.136028;7
261;0.137383;7
262;0.136547;7
263;0.137758;7
264;0.141246;7
265;0.138572;7
266;0.135224;7
267;0.136776;7
268;0.131548;8
269;0.134253;7
270;0.134731;7
271;0.1362;7
272;0.135562;7
273;0.134629;7
274;0.134747;7
275;0.139991;7
276;0.140614;7
277;0.141267;7
278;0.141607;7
279;0.146002;7
280;0.136508;7
281;0.136375;7
282;0.137571;7
283;0.136771;7
284;0.135073;7
285;0.135401;7
286;0.13585;7
287;0.13616;7
288;0.135015;7
289;0.135048;7
290;0.13396;7
291;0.136193;7
292;0.136039;7
293;0.13689;7
294;0.135605;7
295;0.137229;7
296;0.137025;7
297;0.138578;7
298;0.136293;7
299;0.136376;7
300;0.134494;7
301;0.135363;7
302;0.135455;7
303;0.137127;7
304;0.139099;7
305;0.133427;7
306;0.137895;7
307;0.138258;7
308;0.135635;7
309;0.134095;7
310;0.134874;7
311;0.134596;7
312;0.134888;7
313;0.132736;8
314;0.133751;7
315;0.132966;8
316;0.134399;7
317;0.143309;7
318;0.140571;7
319;0.140834;7
320;0.133519;7
321;0.135524;7
322;0.13478;7
323;0.136041;7
324;0.137424;7
325;0.135234;7
326;0.136778;7
327;0.139433;7
328;0.143451;7
329;0.140752;7
330;0.141271;7
331;0.140712;7
332;0.139998;7
333;0.142457;7
334;0.142463;7
335;0.140594;7
336;0.139723;7
337;0.141792;7
338;0.141702;7
339;0.14158;7
340;0.136221;7
341;0.134537;7
342;0.134696;7
343;0.133672;7
344;0.13473;7
345;0.137267;7
346;0.138687;7
347;0.134834;7
348;0.135146;7
349;0.134363;7
350;0.134348;7
351;0.134093;7
352;0.134295;7
353;0.13526;7
354;0.132906;8
355;0.134264;7
356;0.13397;7
357;0.134871;7
358;0.136081;7
359;0.136495;7
360;0.136073;7
361;0.136372;7
362;0.134956;7
363;0.137947;7
364;0.136138;7
365;0.135909;7
366;0.13658;7
367;0.138433;7
368;0.136517;7
369;0.140788;7
370;0.138505;7
371;0.138247;7
372;0.141671;7
373;0.139285;7
374;0.133597;7
375;0.138659;7
376;0.141951;7
377;0.13988;7
378;0.141181;7
379;0.136364;7
380;0.135808;7
381;0.134468;7
382;0.135881;7
383;0.135852;7
384;0.135767;7
385;0.136217;7
386;0.139752;7
387;0.140918;7
388;0.142087;7
389;0.135448;7
390;0.132605;8
391;0.139932;7
392;0.141497;7
393;0.134725;7
394;0.135121;7
395;0.135515;7
396;0.134215;7
397;0.134281;7
398;0.134938;7
399;0.135843;7
400;0.135122;7
401;0.134632;7
402;0.137765;7
403;0.136628;7
404;0.136201;7
405;0.137052;7
406;0.135154;7
407;0.133481;7
408;0.133113;8
409;0.133993;7
410;0.132262;8
411;0.133584;7
412;0.133384;7
413;0.132775;8
414;0.13347;7
415;0.13183;8
416;0.133958;7
417;0.134609;7
418;0.136467;7
419;0.135393;7
420;0.141587;7
421;0.143253;7
422;0.14194;7
423;0.141707;7
424;0.141477;7
425;0.138771;7
426;0.141094;7
427;0.141611;7
428;0.143316;7
429;0.144997;7
430;0.140059;7
431;0.139846;7
432;0.144089;7
433;0.14042;7
434;0.140657;7
435;0.144866;7
436;0.146969;7
437;0.146921;7
438;0.148995;7
439;0.144793;7
440;0.14458;7
441;0.143753;7
442;0.140642;7
443;0.142652;7
444;0.138793;7
445;0.13927;7
446;0.142132;7
447;0.141741;7
448;0.147588;7
449;0.149619;7
450;0.148954;7
451;0.146037;7
452;0.142067;7
453;0.142551;7
454;0.141894;7
455;0.142458;7
456;0.139083;7
457;0.137592;7
458;0.13383;7
459;0.133646;7
460;0.135188;7
461;0.133634;7
462;0.133182;8
463;0.132775;8
464;0.132471;8
465;0.132452;8
466;0.132583;8
467;0.132314;8
468;0.131476;8
469;0.134682;7
470;0.13441;7
471;0.133391;7
472;0.134094;7
473;0.13186;8
474;0.135216;7
475;0.133754;7
476;0.13557;7
477;0.134873;7
478;0.134747;7
479;0.134185;7
480;0.135243;7
