Frame;DeltaTime;FPS
0;0.0341317;29
1;0.0062799;159
2;0.0034622;289
3;0.0030451;328
4;0.0033902;295
5;0.0029526;339
6;0.0030747;325
7;0.0032809;305
8;0.0029849;335
9;0.0030753;325
10;0.0029881;335
11;0.0032214;310
12;0.0033163;302
13;0.0029565;338
14;0.003222;310
15;0.0029792;336
16;0.0029935;334
17;0.003122;320
18;0.0037649;266
19;0.0030009;333
20;0.0027764;360
21;0.0027582;363
22;0.0028287;354
23;0.002871;348
24;0.0035775;280
25;0.004182;239
26;0.0027903;358
27;0.0034217;292
28;0.0039958;250
29;0.0034657;289
30;0.0029727;336
31;0.0029556;338
32;0.0032124;311
33;0.004039;248
34;0.0034368;291
35;0.002922;342
36;0.0029069;344
37;0.0038873;257
38;0.0033848;295
39;0.0030395;329
40;0.0029649;337
41;0.0028637;349
42;0.0036836;271
43;0.0031507;317
44;0.0030221;331
45;0.0027902;358
46;0.0027362;365
47;0.0027146;368
48;0.0033768;296
49;0.0031579;317
50;0.0028224;354
51;0.0027127;369
52;0.0027348;366
53;0.003956;253
54;0.0029839;335
55;0.0028591;350
56;0.0027738;361
57;0.0027742;360
58;0.0034881;287
59;0.0030405;329
60;0.0028997;345
61;0.0028227;354
62;0.0027684;361
63;0.0039014;256
64;0.0033157;302
65;0.002886;347
66;0.0028509;351
67;0.0027765;360
68;0.0037235;269
69;0.0032303;310
70;0.0031916;313
71;0.0029446;340
72;0.0028299;353
73;0.0030832;324
74;0.0038585;259
75;0.0126726;79
76;0.0053606;187
77;0.0039983;250
78;0.0033503;298
79;0.0029252;342
80;0.0027491;364
81;0.0027946;358
82;0.0029717;337
83;0.0028356;353
84;0.0029571;338
85;0.0028013;357
86;0.0028237;354
87;0.0029451;340
88;0.0031572;317
89;0.0031097;322
90;0.0029175;343
91;0.0027881;359
92;0.0027681;361
93;0.0028826;347
94;0.002825;354
95;0.0042598;235
96;0.0028413;352
97;0.0027997;357
98;0.0028993;345
99;0.0048084;208
100;0.0029973;334
101;0.0027421;365
102;0.0028032;357
103;0.0029127;343
104;0.0034182;293
105;0.0034707;288
106;0.002878;347
107;0.0029121;343
108;0.0029271;342
109;0.003391;295
110;0.0031098;322
111;0.0029546;338
112;0.0029948;334
113;0.0031039;322
114;0.0032268;310
115;0.0033365;300
116;0.0032807;305
117;0.00305;328
118;0.003036;329
119;0.0038277;261
120;0.0034623;289
121;0.0031432;318
122;0.0030104;332
123;0.0037293;268
124;0.0032943;304
125;0.0030135;332
126;0.0028196;355
127;0.0027597;362
128;0.0027164;368
129;0.003034;330
130;0.0029768;336
131;0.0028638;349
132;0.0028126;356
133;0.0027521;363
134;0.0033974;294
135;0.0034713;288
136;0.0029982;334
137;0.002811;356
138;0.0027999;357
139;0.0030029;333
140;0.0028029;357
141;0.0028805;347
142;0.0030452;328
143;0.0028134;355
144;0.0029869;335
145;0.0030099;332
146;0.0029198;342
147;0.0031087;322
148;0.0028985;345
149;0.0029625;338
150;0.0029021;345
151;0.002768;361
152;0.0028233;354
153;0.0030404;329
154;0.0027993;357
155;0.0031209;320
156;0.0028248;354
157;0.0028092;356
158;0.0029097;344
159;0.0029623;338
160;0.0037731;265
161;0.0032297;310
162;0.0028154;355
163;0.0029001;345
164;0.0029973;334
165;0.003179;315
166;0.0029273;342
167;0.0028279;354
168;0.0028313;353
169;0.0028793;347
170;0.0034641;289
171;0.003274;305
172;0.0027999;357
173;0.0028094;356
174;0.0028787;347
175;0.0034401;291
176;0.0035173;284
177;0.0027401;365
178;0.0027804;360
179;0.0027686;361
180;0.0031326;319
181;0.0029381;340
182;0.0028832;347
183;0.0028978;345
184;0.0027461;364
185;0.002854;350
186;0.0029924;334
