Frame;DeltaTime;FPS
Average;0.00624547;160
0;0.0548625;18
1;0.0077385;129
2;0.0114871;87
3;0.0057848;173
4;0.0072831;137
5;0.0070323;142
6;0.0062586;160
7;0.0071727;139
8;0.0052671;190
9;0.0065751;152
10;0.0060663;165
11;0.0058739;170
12;0.0096687;103
13;0.006155;162
14;0.0057506;174
15;0.0048691;205
16;0.0047862;209
17;0.0066384;151
18;0.0079122;126
19;0.005522;181
20;0.0071695;139
21;0.0051305;195
22;0.006586;152
23;0.0089729;111
24;0.0072612;138
25;0.0081423;123
26;0.0051227;195
27;0.0085231;117
28;0.0052562;190
29;0.0059034;169
30;0.0073519;136
31;0.0066694;150
32;0.01878;53
33;0.0071939;139
34;0.0065745;152
35;0.0087054;115
36;0.0052778;189
37;0.0059199;169
38;0.0077137;130
39;0.0051834;193
40;0.0056273;178
41;0.0060895;164
42;0.0082356;121
43;0.0074893;134
44;0.0073484;136
45;0.0071545;140
46;0.0064913;154
47;0.0074749;134
48;0.0058139;172
49;0.0068734;145
50;0.0059698;168
51;0.0064955;154
52;0.0066823;150
53;0.0081944;122
54;0.0058786;170
55;0.0056892;176
56;0.006257;160
57;0.0058638;171
58;0.0063523;157
59;0.0054922;182
60;0.0060456;165
61;0.0071005;141
62;0.0059838;167
63;0.005955;168
64;0.0059399;168
65;0.0063089;159
66;0.0070106;143
67;0.0059909;167
68;0.0057815;173
69;0.006701;149
70;0.0055842;179
71;0.0062213;161
72;0.0050027;200
73;0.0056058;178
74;0.0064415;155
75;0.0057727;173
76;0.0051985;192
77;0.0075399;133
78;0.0057058;175
79;0.0062786;159
80;0.0058275;172
81;0.0054035;185
82;0.0057056;175
83;0.007734;129
84;0.0056455;177
85;0.0058843;170
86;0.0055315;181
87;0.0051222;195
88;0.0058884;170
89;0.0054089;185
90;0.0056032;178
91;0.0066801;150
92;0.0061764;162
93;0.0055943;179
94;0.0060122;166
95;0.005952;168
96;0.0060018;167
97;0.0050831;197
98;0.0060529;165
99;0.0059902;167
100;0.0062153;161
101;0.00545;183
102;0.0057389;174
103;0.0058896;170
104;0.0071881;139
105;0.0064381;155
106;0.0063093;158
107;0.0072524;138
108;0.0055002;182
109;0.0049841;201
110;0.0065555;153
111;0.0086535;116
112;0.0062888;159
113;0.0071953;139
114;0.0057676;173
115;0.0059927;167
116;0.0058235;172
117;0.0065967;152
118;0.0083317;120
119;0.0072051;139
120;0.0089732;111
121;0.0061834;162
122;0.0058899;170
123;0.0050116;200
124;0.0057808;173
125;0.0068833;145
126;0.005273;190
127;0.0061202;163
128;0.008239;121
129;0.0079748;125
130;0.0068883;145
131;0.0098362;102
132;0.0095231;105
133;0.0072287;138
134;0.0106858;94
135;0.0058459;171
136;0.0072678;138
137;0.0057544;174
138;0.0061616;162
139;0.0100819;99
140;0.0055018;182
141;0.0097775;102
142;0.0053417;187
143;0.0067521;148
144;0.0060548;165
145;0.0071935;139
146;0.0066126;151
147;0.0058064;172
148;0.0063981;156
149;0.0052646;190
150;0.0069837;143
151;0.0067316;149
152;0.0066054;151
153;0.0071026;141
154;0.0078466;127
155;0.0061592;162
156;0.0080734;124
157;0.006581;152
158;0.0075968;132
159;0.005638;177
160;0.0055562;180
161;0.0069583;144
162;0.0056465;177
163;0.0060894;164
164;0.0088224;113
165;0.0056048;178
166;0.0076705;130
167;0.0073134;137
168;0.0066803;150
169;0.0059295;169
170;0.0058039;172
171;0.008288;121
172;0.0058477;171
173;0.0062163;161
174;0.0058626;171
