Frame;DeltaTime;FPS
Average;0.00852337;117
0;0.0449184;22
1;0.0134996;74
2;0.0123431;81
3;0.0081586;123
4;0.0081473;123
5;0.0077754;129
6;0.0081056;123
7;0.0077644;129
8;0.0082341;121
9;0.0073472;136
10;0.0094587;106
11;0.0083508;120
12;0.0101028;99
13;0.0092016;109
14;0.0075096;133
15;0.0073565;136
16;0.008345;120
17;0.0079419;126
18;0.0098803;101
19;0.0084151;119
20;0.012831;78
21;0.0099477;101
22;0.0076343;131
23;0.0103365;97
24;0.0087377;114
25;0.007584;132
26;0.0077453;129
27;0.0076991;130
28;0.0082828;121
29;0.0080195;125
30;0.007657;131
31;0.0097498;103
32;0.0076371;131
33;0.0084398;118
34;0.0077736;129
35;0.009385;107
36;0.0088825;113
37;0.0089109;112
38;0.0075097;133
39;0.0081239;123
40;0.0077842;128
41;0.0083308;120
42;0.0076284;131
43;0.0081566;123
44;0.0078733;127
45;0.0089311;112
46;0.0078181;128
47;0.0092424;108
48;0.00838;119
49;0.0091602;109
50;0.0075669;132
51;0.0095556;105
52;0.0078097;128
53;0.0092999;108
54;0.0089828;111
55;0.009345;107
56;0.0081284;123
57;0.0078929;127
58;0.0077567;129
59;0.0082825;121
60;0.0080044;125
61;0.0086485;116
62;0.0079251;126
63;0.0094779;106
64;0.0083459;120
65;0.0080899;124
66;0.0079244;126
67;0.0095958;104
68;0.0079453;126
69;0.0080765;124
70;0.0078957;127
71;0.0083505;120
72;0.0080075;125
73;0.0076593;131
74;0.0085314;117
75;0.008075;124
76;0.0083103;120
77;0.0083695;119
78;0.0081839;122
79;0.0084472;118
80;0.0083042;120
81;0.0081621;123
82;0.0084504;118
83;0.0090047;111
84;0.0074239;135
85;0.0086695;115
86;0.0075546;132
87;0.0101931;98
88;0.0076843;130
89;0.0094309;106
90;0.0075465;133
91;0.008443;118
92;0.0079749;125
93;0.0080831;124
94;0.0080365;124
95;0.0112927;89
96;0.008004;125
97;0.0076694;130
98;0.0077585;129
99;0.0082627;121
100;0.0099526;100
101;0.0077266;129
102;0.0079402;126
103;0.0081987;122
104;0.0080355;124
105;0.0081581;123
106;0.0079302;126
107;0.0084572;118
108;0.0093286;107
109;0.0087181;115
110;0.0082953;121
111;0.0075;133
