Frame;DeltaTime;FPS
Average;0.0156781;64
0;0.0474408;21
1;0.0171516;58
2;0.0177357;56
3;0.0160456;62
4;0.015834;63
5;0.015538;64
6;0.0152143;66
7;0.0152871;65
8;0.0176109;57
9;0.0159156;63
10;0.0223954;45
11;0.0189644;53
12;0.016186;62
13;0.0154886;65
14;0.0148295;67
15;0.0146934;68
16;0.0156746;64
17;0.0153436;65
18;0.0143869;70
19;0.0155127;64
20;0.0182041;55
21;0.0159377;63
22;0.0157794;63
23;0.0170539;59
24;0.0153195;65
25;0.020603;49
26;0.0146141;68
27;0.0158107;63
28;0.0147916;68
29;0.0146535;68
30;0.0144231;69
31;0.0162483;62
32;0.0151127;66
33;0.0145966;69
34;0.0169687;59
35;0.0165277;61
36;0.0164897;61
37;0.016152;62
38;0.013997;71
39;0.0144158;69
40;0.0153626;65
41;0.0163215;61
42;0.0147568;68
43;0.0135925;74
44;0.0341962;29
45;0.0146343;68
46;0.01542;65
47;0.0160448;62
48;0.0177547;56
49;0.0153984;65
50;0.0150565;66
51;0.0139656;72
52;0.0149791;67
53;0.0177393;56
54;0.013925;72
55;0.0143921;69
56;0.0136543;73
57;0.0140426;71
58;0.0167976;60
59;0.0142004;70
60;0.0177948;56
61;0.0155663;64
62;0.0151244;66
63;0.0179376;56
64;0.0150722;66
65;0.0161824;62
66;0.0150811;66
67;0.0142591;70
68;0.014186;70
69;0.0145246;69
70;0.0160586;62
71;0.014535;69
72;0.0152529;66
73;0.0154298;65
74;0.015033;67
75;0.0157658;63
76;0.0165747;60
77;0.0173358;58
78;0.0156137;64
79;0.0160466;62
80;0.0162675;61
81;0.0147086;68
82;0.0139838;72
83;0.0145384;69
84;0.0158608;63
85;0.014819;67
86;0.0154659;65
87;0.0146596;68
88;0.0153797;65
89;0.0148494;67
90;0.0179816;56
91;0.017239;58
92;0.0150848;66
93;0.0159854;63
94;0.0151747;66
95;0.0158605;63
96;0.0156407;64
97;0.0143796;70
98;0.0144093;69
99;0.0148735;67
100;0.0144736;69
101;0.0145954;69
102;0.0161753;62
103;0.0165862;60
104;0.0142789;70
105;0.0175796;57
106;0.0161529;62
107;0.0142474;70
108;0.014458;69
109;0.0143588;70
110;0.0146539;68
111;0.0141922;70
112;0.015453;65
113;0.0140799;71
114;0.0149803;67
115;0.0142062;70
116;0.0139009;72
117;0.0145538;69
118;0.0148883;67
119;0.0183558;54
120;0.0162138;62
121;0.0146298;68
122;0.0146416;68
123;0.0146206;68
124;0.0144261;69
125;0.0144567;69
126;0.01525;66
127;0.0153509;65
128;0.0177017;56
129;0.0148821;67
130;0.0143241;70
131;0.0141101;71
132;0.0147498;68
133;0.0147053;68
134;0.0150795;66
135;0.0150423;66
136;0.0155438;64
137;0.015661;64
138;0.0146151;68
139;0.0147719;68
140;0.0141412;71
141;0.014649;68
142;0.0173555;58
143;0.015708;64
144;0.015749;63
145;0.0141129;71
146;0.0150066;67
147;0.0147904;68
148;0.0149956;67
149;0.0184561;54
150;0.0151387;66
151;0.0151421;66
152;0.0139748;72
153;0.01534;65
154;0.0166658;60
155;0.0144716;69
156;0.0192731;52
157;0.016328;61
158;0.0146906;68
159;0.0138463;72
160;0.0145949;69
161;0.0148437;67
162;0.0155599;64
163;0.0145265;69
164;0.0150033;67
165;0.0173997;57
166;0.0148007;68
167;0.0154272;65
168;0.0138076;72
169;0.0145781;69
170;0.0136339;73
171;0.0148146;68
172;0.0144115;69
173;0.0160899;62
174;0.0149559;67
175;0.0145448;69
176;0.0154378;65
177;0.0154991;65
178;0.015808;63
179;0.0152408;66
180;0.0144564;69
181;0.0149771;67
182;0.0146382;68
183;0.0153596;65
184;0.0142781;70
185;0.0152365;66
186;0.0152695;65
187;0.0149296;67
188;0.0153153;65
189;0.0149651;67
190;0.0156856;64
191;0.0149236;67
192;0.0153406;65
193;0.0154355;65
194;0.014811;68
195;0.0149288;67
196;0.0149791;67
197;0.0155985;64
198;0.0144213;69
199;0.0139816;72
200;0.0155792;64
201;0.0169304;59
202;0.0149939;67
203;0.0150609;66
204;0.0141329;71
205;0.0147017;68
206;0.0151839;66
207;0.0151522;66
208;0.0140587;71
209;0.0139815;72
210;0.0157306;64
211;0.0159402;63
212;0.0153019;65
213;0.0146461;68
214;0.0177251;56
215;0.0164455;61
216;0.0141566;71
217;0.0142397;70
218;0.0138928;72
219;0.0146787;68
220;0.0148188;67
221;0.0170297;59
222;0.0142317;70
223;0.0166057;60
224;0.0174518;57
225;0.0153369;65
226;0.0145162;69
227;0.0162063;62
228;0.0314685;32
229;0.0168282;59
230;0.0144061;69
231;0.0141951;70
232;0.0139535;72
233;0.0150318;67
234;0.0147027;68
235;0.0148475;67
236;0.0154207;65
237;0.0141015;71
238;0.0138096;72
239;0.014932;67
240;0.0156416;64
241;0.0141909;70
242;0.0145433;69
243;0.0164458;61
244;0.0175059;57
245;0.0150687;66
