Frame;DeltaTime;FPS
Average;0.00513768;195
0;0.0467842;21
1;0.0067834;147
2;0.0084357;119
3;0.005126;195
4;0.005494;182
5;0.0061557;162
6;0.0054349;184
7;0.0048228;207
8;0.0047116;212
9;0.0047843;209
10;0.0043148;232
11;0.0055013;182
12;0.0046783;214
13;0.0050478;198
14;0.0054722;183
15;0.0055392;181
16;0.0065468;153
17;0.0044684;224
18;0.004919;203
19;0.0040749;245
20;0.0051353;195
21;0.0049287;203
22;0.0064483;155
23;0.0046963;213
24;0.0048985;204
25;0.0071673;140
26;0.0047249;212
27;0.0047102;212
28;0.0088513;113
29;0.0053745;186
30;0.0050573;198
31;0.0039027;256
32;0.0057621;174
33;0.0046169;217
34;0.005057;198
35;0.0048553;206
36;0.0043341;231
37;0.0048535;206
38;0.0048027;208
39;0.0045541;220
40;0.0050051;200
41;0.0053922;185
42;0.0050619;198
43;0.0056072;178
44;0.0045277;221
45;0.0047252;212
46;0.0051775;193
47;0.0049036;204
48;0.0043909;228
49;0.0042004;238
50;0.0052187;192
51;0.0049025;204
52;0.0050022;200
53;0.0041638;240
54;0.0063349;158
55;0.004212;237
56;0.0051947;193
57;0.0047513;210
58;0.0051763;193
59;0.0053684;186
60;0.0061711;162
61;0.0052399;191
62;0.0044511;225
63;0.0044292;226
64;0.0053938;185
65;0.0051988;192
66;0.0041714;240
67;0.0054542;183
68;0.0038479;260
69;0.004421;226
70;0.0049231;203
71;0.004759;210
72;0.0054274;184
73;0.0047871;209
74;0.0054889;182
75;0.0042396;236
76;0.0048729;205
77;0.0055606;180
78;0.0047799;209
79;0.0048084;208
80;0.0053944;185
81;0.0053987;185
82;0.0045487;220
83;0.0059318;169
84;0.0044038;227
85;0.005939;168
86;0.0046778;214
87;0.0056026;178
88;0.0056746;176
89;0.0051286;195
90;0.0038742;258
91;0.0046492;215
92;0.0051858;193
93;0.0053219;188
94;0.0051792;193
95;0.0061948;161
96;0.0044213;226
97;0.0049812;201
98;0.0061723;162
99;0.0036117;277
100;0.0050413;198
101;0.0053384;187
102;0.0039798;251
103;0.0056858;176
104;0.004461;224
105;0.0045984;217
106;0.0047257;212
107;0.0057582;174
108;0.0042516;235
109;0.0040747;245
110;0.0055466;180
111;0.0043433;230
112;0.0046711;214
113;0.0061834;162
114;0.0046167;217
115;0.0050623;198
116;0.0051467;194
117;0.0052378;191
118;0.0048092;208
119;0.0045272;221
120;0.0045627;219
121;0.005361;187
122;0.0049631;201
123;0.0053909;185
124;0.0048563;206
125;0.0052886;189
126;0.0051258;195
127;0.0045689;219
128;0.006077;165
129;0.0047758;209
130;0.0045522;220
131;0.0048645;206
132;0.005134;195
133;0.0040628;246
134;0.0048484;206
135;0.0062749;159
136;0.0053075;188
137;0.0051758;193
138;0.0048608;206
139;0.0041233;243
140;0.0051721;193
141;0.0056804;176
142;0.0056574;177
143;0.0047787;209
144;0.0052376;191
145;0.0067053;149
146;0.0060311;166
147;0.0052539;190
148;0.0047563;210
149;0.0045494;220
150;0.0045224;221
151;0.0064387;155
152;0.0035575;281
153;0.0051959;192
154;0.005099;196
155;0.0039972;250
156;0.0050205;199
157;0.0049207;203
158;0.0046537;215
159;0.0053437;187
160;0.0042122;237
161;0.0049828;201
162;0.0037224;269
163;0.0047368;211
164;0.0053659;186
165;0.0040742;245
166;0.0041647;240
167;0.0052877;189
168;0.0040027;250
169;0.0043806;228
170;0.0046862;213
171;0.0037366;268
172;0.0041946;238
173;0.0059796;167
174;0.0044548;224
175;0.0048799;205
176;0.005539;181
177;0.004481;223
178;0.0049895;200
179;0.00649;154
180;0.0063047;159
181;0.0053807;186
182;0.0048797;205
183;0.004351;230
184;0.0047878;209
185;0.0055162;181
186;0.0053911;185
187;0.0045495;220
188;0.0054526;183
189;0.00679;147
190;0.0048283;207
191;0.005109;196
192;0.0071795;139
193;0.0051311;195
194;0.00602;166
195;0.0043452;230
196;0.004343;230
197;0.0041735;240
198;0.0051384;195
199;0.0041817;239
200;0.0052115;192
201;0.0068551;146
202;0.0039027;256
203;0.0050873;197
204;0.0054492;184
205;0.00586;171
206;0.004301;233
207;0.0046394;216
208;0.003933;254
209;0.0044333;226
210;0.0042595;235
211;0.0048343;207
212;0.0042916;233
213;0.0051452;194
214;0.0056312;178
215;0.0046228;216
216;0.0036148;277
217;0.0050579;198
218;0.0050879;197
219;0.00548;182
220;0.004711;212
221;0.0050256;199
222;0.0042988;233
223;0.0054313;184
224;0.0059162;169
225;0.0069612;144
226;0.004781;209
227;0.0045602;219
228;0.0054205;184
229;0.0055712;179
230;0.0048875;205
231;0.004838;207
232;0.0057412;174
233;0.0045948;218
234;0.005158;194
235;0.0058263;172
236;0.0047516;210
237;0.0047812;209
238;0.0047882;209
239;0.0039333;254
240;0.004717;212
241;0.0055359;181
242;0.0056797;176
243;0.004704;213
244;0.0051542;194
245;0.006466;155
246;0.0037222;269
247;0.005086;197
248;0.0062772;159
249;0.0054119;185
250;0.0046385;216
251;0.0049088;204
252;0.0044891;223
253;0.0049862;201
254;0.0052361;191
255;0.0049883;200
256;0.0043895;228
257;0.0052696;190
258;0.0040957;244
259;0.0041395;242
260;0.0047283;211
261;0.0051717;193
262;0.00421;238
263;0.0045715;219
264;0.0045167;221
